datapointID,answer,subtaskID
9318cbb9be5af2da,"[0, 0, 0, 0]",1
a931ea5144ca28b7,"[0, 0, 0, 0]",1
f63c3310ea69e9b6,"[0, 0, 0, 0]",1
d20602cf82a7576c,"[0, 0, 0, 0]",1
efb7af9a5702ab6a,"[0, 0, 0, 0]",1
e22e90f28522fca0,"[0, 0, 0, 0]",1
c61251eed7e5aa3e,"[0, 0, 0, 0]",1
a4752e851bc5baf0,"[0, 0, 0, 0]",1
5cd395d81ad0f99c,"[0, 0, 0, 0]",1
4e822a40218f5f89,"[0, 0, 0, 0]",1
375e559fb9fb5c99,"[0, 0, 0, 0]",1
7215c92599ebef8f,"[0, 0, 0, 0]",1
39963b92682d79e9,"[0, 0, 0, 0]",1
771a989a579d06bd,"[0, 0, 0, 0]",1
7fbd75d9eb2fc3c8,"[0, 0, 0, 0]",1
32cdd74c9e1f5773,"[0, 0, 0, 0]",1
a244362a4a7ce10b,"[0, 0, 0, 0]",1
2873e77d8c2c73d9,"[0, 0, 0, 0]",1
9681afac4c7447f6,"[0, 0, 0, 0]",1
774dbbc299181adf,"[0, 0, 0, 0]",1
572e2b4931410efd,"[0, 0, 0, 0]",1
73a2c14dbe8c24a1,"[0, 0, 0, 0]",1
5abcf054d574804e,"[0, 0, 0, 0]",1
0f98c8a6a7fa84d3,"[0, 0, 0, 0]",1
bba5ac7c8220d255,"[0, 0, 0, 0]",1
a8b415c3ddd33bc3,"[0, 0, 0, 0]",1
926ae2a671128c72,"[0, 0, 0, 0]",1
5954d8fcd3f74e66,"[0, 0, 0, 0]",1
3ee06822ad55eb91,"[0, 0, 0, 0]",1
42b56ce2ced119c0,"[0, 0, 0, 0]",1
a17df7dd770dc56c,"[0, 0, 0, 0]",1
6988546749530192,"[0, 0, 0, 0]",1
bbe918342844998a,"[0, 0, 0, 0]",1
a9b789fbc1fcddc1,"[0, 0, 0, 0]",1
0fb2dcf2fa8d5615,"[0, 0, 0, 0]",1
53d3fab95e616331,"[0, 0, 0, 0]",1
cf8cfc69ab4a63b2,"[0, 0, 0, 0]",1
5f2174c81faaebd3,"[0, 0, 0, 0]",1
c3dca09921f05e89,"[0, 0, 0, 0]",1
6b058d2c5b16b18b,"[0, 0, 0, 0]",1
18116046588de59a,"[0, 0, 0, 0]",1
ddbaeaa1a5da6dff,"[0, 0, 0, 0]",1
f074f1e63cbc6cae,"[0, 0, 0, 0]",1
5392f0b8462771f4,"[0, 0, 0, 0]",1
5a342bbc54e38202,"[0, 0, 0, 0]",1
5cf99c81f43503b7,"[0, 0, 0, 0]",1
e2a1868bb7060d37,"[0, 0, 0, 0]",1
e174c3dac0b69271,"[0, 0, 0, 0]",1
d04a0364de744903,"[0, 0, 0, 0]",1
4a73fe79eba9ced5,"[0, 0, 0, 0]",1
412cdbed1be87eeb,"[0, 0, 0, 0]",1
448eb5e7ddf73d6b,"[0, 0, 0, 0]",1
f97dc09fbc156f60,"[0, 0, 0, 0]",1
5f0fde091744f226,"[0, 0, 0, 0]",1
c2fb1c6aabe5578d,"[0, 0, 0, 0]",1
ee0a3a4b0ea1c5e6,"[0, 0, 0, 0]",1
d39ae9c5865c73d0,"[0, 0, 0, 0]",1
fa6115113f432a40,"[0, 0, 0, 0]",1
4b2d854905b75ddf,"[0, 0, 0, 0]",1
78bc5ac066aab39a,"[0, 0, 0, 0]",1
829b86b06a9f0281,"[0, 0, 0, 0]",1
b09b70e069f1e934,"[0, 0, 0, 0]",1
ce5b1426bcedb7e4,"[0, 0, 0, 0]",1
2a0b86d2a6e81c73,"[0, 0, 0, 0]",1
37ba974bcc9cf075,"[0, 0, 0, 0]",1
a6e236f2da3696e3,"[0, 0, 0, 0]",1
db8cbdca59cdcae3,"[0, 0, 0, 0]",1
4d6748c77516c11e,"[0, 0, 0, 0]",1
d8136c405b1b7241,"[0, 0, 0, 0]",1
082222a24e83a16b,"[0, 0, 0, 0]",1
05c3d3e5fc805764,"[0, 0, 0, 0]",1
1dacc35393ca4d2a,"[0, 0, 0, 0]",1
51a52e1b9b3e939a,"[0, 0, 0, 0]",1
71a8222de59e84a1,"[0, 0, 0, 0]",1
3bb2aa69436631d0,"[0, 0, 0, 0]",1
53ef29438a0b2036,"[0, 0, 0, 0]",1
a36d94df3c03cb6e,"[0, 0, 0, 0]",1
b8da7d34c084ecaa,"[0, 0, 0, 0]",1
042849023b7d37b2,"[0, 0, 0, 0]",1
459ec6e7e7b8cf50,"[0, 0, 0, 0]",1
206e70d8b571bba9,"[0, 0, 0, 0]",1
2e61b65cba0a9ed6,"[0, 0, 0, 0]",1
9e0ae9a3d0bd48a9,"[0, 0, 0, 0]",1
431ccbb3c1e2bcab,"[0, 0, 0, 0]",1
3e739a3031f0a2c4,"[0, 0, 0, 0]",1
b35c93f777fddb54,"[0, 0, 0, 0]",1
8cdf440b3d0bf884,"[0, 0, 0, 0]",1
323590002713e29e,"[0, 0, 0, 0]",1
1a9c81ff800105c7,"[0, 0, 0, 0]",1
b20dbdefa4037336,"[0, 0, 0, 0]",1
0365e901cca2e2c1,"[0, 0, 0, 0]",1
94229a3aaa3b90d5,"[0, 0, 0, 0]",1
c98920f5f47c1245,"[0, 0, 0, 0]",1
9104f51dcef73c33,"[0, 0, 0, 0]",1
fbfd35a9956a3e3f,"[0, 0, 0, 0]",1
21fd584b30054d88,"[0, 0, 0, 0]",1
dcf97463a8c0bca3,"[0, 0, 0, 0]",1
2aa4354c5879491d,"[0, 0, 0, 0]",1
9c7b62bd9497226c,"[0, 0, 0, 0]",1
a388cea50642ddd4,"[0, 0, 0, 0]",1
24b3fb89f4dc0003,"[0, 0, 0, 0]",1
c7be9042fdbcbedd,"[0, 0, 0, 0]",1
a795e011efcbee60,"[0, 0, 0, 0]",1
fc493d42f9b3cc3f,"[0, 0, 0, 0]",1
35c9bf638fca1ca3,"[0, 0, 0, 0]",1
19122c0d28bc25e7,"[0, 0, 0, 0]",1
1d90774addfc051e,"[0, 0, 0, 0]",1
c1f43eb57f8dac99,"[0, 0, 0, 0]",1
8af5e52796907714,"[0, 0, 0, 0]",1
778b25d6bf2cc4a6,"[0, 0, 0, 0]",1
a15bd9182056d29a,"[0, 0, 0, 0]",1
af4966d637401190,"[0, 0, 0, 0]",1
226c6d1142aff42a,"[0, 0, 0, 0]",1
3959fc12d09a197c,"[0, 0, 0, 0]",1
a12cbd492fee1e93,"[0, 0, 0, 0]",1
fd4f29521783bdb8,"[0, 0, 0, 0]",1
6a14c182b71ab9af,"[0, 0, 0, 0]",1
bc1e2197c76f1332,"[0, 0, 0, 0]",1
0a29805d107a2f51,"[0, 0, 0, 0]",1
f3ebb85cb75ab070,"[0, 0, 0, 0]",1
f23afa0a0f9dd13f,"[0, 0, 0, 0]",1
dc0104dcfb38f6a1,"[0, 0, 0, 0]",1
c056077b9e4209bf,"[0, 0, 0, 0]",1
95e4d1f7835cc0e3,"[0, 0, 0, 0]",1
966029a0bce78b1c,"[0, 0, 0, 0]",1
bfa879792ed4004b,"[0, 0, 0, 0]",1
58d132cfe25585a1,"[0, 0, 0, 0]",1
3fee650ae0fa64f6,"[0, 0, 0, 0]",1
1ca2e1db9c95a0a5,"[0, 0, 0, 0]",1
072e49a8154f791d,"[0, 0, 0, 0]",1
bf46c151a6ca3983,"[0, 0, 0, 0]",1
085594df96de15ba,"[0, 0, 0, 0]",1
66ecd2933748dd71,"[0, 0, 0, 0]",1
a77f8b1577d31f02,"[0, 0, 0, 0]",1
e9761936950291ba,"[0, 0, 0, 0]",1
284359c5bfbb4e86,"[0, 0, 0, 0]",1
7cfebc236e0b04eb,"[0, 0, 0, 0]",1
4acc6e7b7b079eaa,"[0, 0, 0, 0]",1
2092f2aa1bde676c,"[0, 0, 0, 0]",1
17d0345c6a1ab917,"[0, 0, 0, 0]",1
c9f59c55a8a3c750,"[0, 0, 0, 0]",1
12d441650766041a,"[0, 0, 0, 0]",1
1846e92a0ec738f7,"[0, 0, 0, 0]",1
ae733636d3287d13,"[0, 0, 0, 0]",1
d9bba53360f2969f,"[0, 0, 0, 0]",1
1060217806ea3089,"[0, 0, 0, 0]",1
7dcfa394bac8f262,"[0, 0, 0, 0]",1
73e787891251eef2,"[0, 0, 0, 0]",1
048dfe8419c70449,"[0, 0, 0, 0]",1
989cceedbd5fc583,"[0, 0, 0, 0]",1
30bc6c7078a4e61d,"[0, 0, 0, 0]",1
eed2bd57afaee770,"[0, 0, 0, 0]",1
358915d941ebc0f7,"[0, 0, 0, 0]",1
1748c3f4c181d838,"[0, 0, 0, 0]",1
d7eaba1f07bb72b3,"[0, 0, 0, 0]",1
e5533bc2160b67d6,"[0, 0, 0, 0]",1
c0015a967b6f3bc3,"[0, 0, 0, 0]",1
c28b38151ea091d5,"[0, 0, 0, 0]",1
dc04fa066db8e54a,"[0, 0, 0, 0]",1
a8c6e6842138d926,"[0, 0, 0, 0]",1
21f063d05b3f354d,"[0, 0, 0, 0]",1
a6f3562252300e02,"[0, 0, 0, 0]",1
7fd7a57a957774e0,"[0, 0, 0, 0]",1
f22b388ae6762740,"[0, 0, 0, 0]",1
4ad49be69a6f3de7,"[0, 0, 0, 0]",1
303c242d4b9ee19a,"[0, 0, 0, 0]",1
662c26af2bf321c4,"[0, 0, 0, 0]",1
b71aa154be86f0fb,"[0, 0, 0, 0]",1
a64b46a861a58bb4,"[0, 0, 0, 0]",1
372ca0435e091daf,"[0, 0, 0, 0]",1
13a93d9df822da5b,"[0, 0, 0, 0]",1
df8f4404260e0cec,"[0, 0, 0, 0]",1
873714cb548e8a16,"[0, 0, 0, 0]",1
61301dbc25f28964,"[0, 0, 0, 0]",1
18916885232ba214,"[0, 0, 0, 0]",1
fb8bec6a633541b0,"[0, 0, 0, 0]",1
f6f64b10846bfb1d,"[0, 0, 0, 0]",1
7d15eea6f773f2ae,"[0, 0, 0, 0]",1
46ad18b903da7481,"[0, 0, 0, 0]",1
3c2667a9906e1e7a,"[0, 0, 0, 0]",1
07e0fe7770ca2abe,"[0, 0, 0, 0]",1
e8bb9ea7f46352a1,"[0, 0, 0, 0]",1
5e4ae422b2ed083a,"[0, 0, 0, 0]",1
a6b065f09298da00,"[0, 0, 0, 0]",1
d4fcf0d6be6cbdcb,"[0, 0, 0, 0]",1
91b08eb97add3b24,"[0, 0, 0, 0]",1
7877ba9dbdf1b85a,"[0, 0, 0, 0]",1
22929e06cad25245,"[0, 0, 0, 0]",1
122c305556e853cd,"[0, 0, 0, 0]",1
1a85091afddb2ff3,"[0, 0, 0, 0]",1
d03dee0ce278fbee,"[0, 0, 0, 0]",1
27fb0056063c6ba4,"[0, 0, 0, 0]",1
ed6d4b0205d1f470,"[0, 0, 0, 0]",1
260c2327fd9f25ea,"[0, 0, 0, 0]",1
dc70575145da2314,"[0, 0, 0, 0]",1
375e210ccc7a2a6b,"[0, 0, 0, 0]",1
6e41ae9d435f5db3,"[0, 0, 0, 0]",1
66a2dabc1fc18cc8,"[0, 0, 0, 0]",1
4c6a9d2eb8a8f40d,"[0, 0, 0, 0]",1
ee8cb239adee9994,"[0, 0, 0, 0]",1
d708101fca617916,"[0, 0, 0, 0]",1
5b5bacbdc0c60615,"[0, 0, 0, 0]",1
9cb7378cc86f1064,"[0, 0, 0, 0]",1
85d9d186be82817d,"[0, 0, 0, 0]",1
88e7bf447f8a39d6,"[0, 0, 0, 0]",1
f0dd5ec58ee2aa0a,"[0, 0, 0, 0]",1
c0ec0da5e9d71027,"[0, 0, 0, 0]",1
e9c4434d6123e7fb,"[0, 0, 0, 0]",1
3a8365d13f09799b,"[0, 0, 0, 0]",1
60499be98feda551,"[0, 0, 0, 0]",1
779a6e798c4d3285,"[0, 0, 0, 0]",1
b6dff06c4a9a6cc6,"[0, 0, 0, 0]",1
e52148e2328f6b72,"[0, 0, 0, 0]",1
baefdc11d74927ea,"[0, 0, 0, 0]",1
58a6076126813169,"[0, 0, 0, 0]",1
f4314a4eaebb0a03,"[0, 0, 0, 0]",1
bb451d6434d40049,"[0, 0, 0, 0]",1
31de9caceb749117,"[0, 0, 0, 0]",1
2558cf740840d53c,"[0, 0, 0, 0]",1
f9987c24b9e28dd9,"[0, 0, 0, 0]",1
4ce355ff73ef82ea,"[0, 0, 0, 0]",1
5b07e3969d569da7,"[0, 0, 0, 0]",1
d58444eabdcaa240,"[0, 0, 0, 0]",1
7a4808aa29a20f72,"[0, 0, 0, 0]",1
f06fe17dfdd1e60e,"[0, 0, 0, 0]",1
de059b6daf938e46,"[0, 0, 0, 0]",1
53aef591429e148b,"[0, 0, 0, 0]",1
216376775fb27437,"[0, 0, 0, 0]",1
01381e7421ea8a75,"[0, 0, 0, 0]",1
e484df8092d08849,"[0, 0, 0, 0]",1
a2ad6c944e1feea4,"[0, 0, 0, 0]",1
6c29c0f9548b0bde,"[0, 0, 0, 0]",1
f347f4cd31cf99ee,"[0, 0, 0, 0]",1
e0f91367ba3de038,"[0, 0, 0, 0]",1
3db50184acf293f2,"[0, 0, 0, 0]",1
2314925763fd3db4,"[0, 0, 0, 0]",1
b401460845213d98,"[0, 0, 0, 0]",1
5c653a810ea7080e,"[0, 0, 0, 0]",1
f726734ca716e581,"[0, 0, 0, 0]",1
0991d851b86ba105,"[0, 0, 0, 0]",1
058a95d5aa83d6f7,"[0, 0, 0, 0]",1
d9b7ce3ccc1ec0bb,"[0, 0, 0, 0]",1
b65ef38c59a252be,"[0, 0, 0, 0]",1
d367f6a2578a0b87,"[0, 0, 0, 0]",1
40c5138d627e16b7,"[0, 0, 0, 0]",1
78f271976dec4271,"[0, 0, 0, 0]",1
b1d62ba5856184fb,"[0, 0, 0, 0]",1
eed38cbefbe3b5d3,"[0, 0, 0, 0]",1
71167dbf31cb0ab6,"[0, 0, 0, 0]",1
bb6857f782454abc,"[0, 0, 0, 0]",1
f524804afb517f72,"[0, 0, 0, 0]",1
64474ff7c8557e84,"[0, 0, 0, 0]",1
10530ddcf3ad588e,"[0, 0, 0, 0]",1
312a2912720ba37a,"[0, 0, 0, 0]",1
927dc8ca9f91fd40,"[0, 0, 0, 0]",1
77cf5ef652f13a2a,"[0, 0, 0, 0]",1
cb07bc294d326caf,"[0, 0, 0, 0]",1
64ddea49917a975f,"[0, 0, 0, 0]",1
0b702955191f0abe,"[0, 0, 0, 0]",1
037611686b163717,"[0, 0, 0, 0]",1
f3b0bd492ad08a8b,"[0, 0, 0, 0]",1
acf6c19f7e37afc1,"[0, 0, 0, 0]",1
0b7dfa70f00e6bbd,"[0, 0, 0, 0]",1
d1e7f5802ab6e13b,"[0, 0, 0, 0]",1
49e256964d4a0acd,"[0, 0, 0, 0]",1
c7379ed66dd41c58,"[0, 0, 0, 0]",1
628281c6b3e1b37e,"[0, 0, 0, 0]",1
84fc3b843d46acf9,"[0, 0, 0, 0]",1
15787d897c8caec7,"[0, 0, 0, 0]",1
787aca8f8a948521,"[0, 0, 0, 0]",1
3971fced4f220530,"[0, 0, 0, 0]",1
28dacf94b6acbb18,"[0, 0, 0, 0]",1
65e575bfa0907abf,"[0, 0, 0, 0]",1
c749afe84fb7483f,"[0, 0, 0, 0]",1
67f84d920018cf73,"[0, 0, 0, 0]",1
9a4aa9ba0e3576c6,"[0, 0, 0, 0]",1
93da86b7c88f22c5,"[0, 0, 0, 0]",1
d0941896b3af6bc4,"[0, 0, 0, 0]",1
afe87a85c2e6a6a5,"[0, 0, 0, 0]",1
bb6d3cee099e46b2,"[0, 0, 0, 0]",1
8a5bb39f36bc9e2a,"[0, 0, 0, 0]",1
0a013ecb6621a3b6,"[0, 0, 0, 0]",1
21f8482ed76866ba,"[0, 0, 0, 0]",1
af75ba9c8b8e41e4,"[0, 0, 0, 0]",1
95db26145487e881,"[0, 0, 0, 0]",1
dfb91a250d0e8841,"[0, 0, 0, 0]",1
27717fecaf9f72a2,"[0, 0, 0, 0]",1
2881066475f8c3a5,"[0, 0, 0, 0]",1
b0030e9fc41567b7,"[0, 0, 0, 0]",1
7008089b42eb4b1a,"[0, 0, 0, 0]",1
7e674e56736bdf46,"[0, 0, 0, 0]",1
6c1330bae9dad2dd,"[0, 0, 0, 0]",1
2d35660733c27c5c,"[0, 0, 0, 0]",1
66e420a9b0abe642,"[0, 0, 0, 0]",1
80d960297fe86c28,"[0, 0, 0, 0]",1
c5b4664252d4e39a,"[0, 0, 0, 0]",1
8881b97dc7beef12,"[0, 0, 0, 0]",1
6ee94428cd886152,"[0, 0, 0, 0]",1
4ef2abf7ca81dfbf,"[0, 0, 0, 0]",1
565c2ffcb383482c,"[0, 0, 0, 0]",1
6658e0564010b13b,"[0, 0, 0, 0]",1
83add751f4a59099,"[0, 0, 0, 0]",1
4a7698b75f7a7a87,"[0, 0, 0, 0]",1
984d52b0eb68a4cd,"[0, 0, 0, 0]",1
0c5d22059af1c5a7,"[0, 0, 0, 0]",1
f1db3f9f8e72922a,"[0, 0, 0, 0]",1
492144491e70892d,"[0, 0, 0, 0]",1
453c3c111d6a6795,"[0, 0, 0, 0]",1
3381074b2bc5de06,"[0, 0, 0, 0]",1
877f9af4396486e2,"[0, 0, 0, 0]",1
5cce9b2d204243e7,"[0, 0, 0, 0]",1
4a22d4bd8ba45ac6,"[0, 0, 0, 0]",1
9bb71f5cdf303027,"[0, 0, 0, 0]",1
3b7adc64ff3eb36d,"[0, 0, 0, 0]",1
67b9d037c2e6b3a4,"[0, 0, 0, 0]",1
7f21376b4ca121e4,"[0, 0, 0, 0]",1
6c864d74bfd372d5,"[0, 0, 0, 0]",1
8ca530f7d0e575f0,"[0, 0, 0, 0]",1
f9c09ed6ada2ed89,"[0, 0, 0, 0]",1
66e79fd946ccb5fe,"[0, 0, 0, 0]",1
d4d0a2a629ab8dac,"[0, 0, 0, 0]",1
a862bdc29b8beb5a,"[0, 0, 0, 0]",1
aef6a393d4a4e6ef,"[0, 0, 0, 0]",1
c14e78693f19d892,"[0, 0, 0, 0]",1
d621a25e863f9263,"[0, 0, 0, 0]",1
8423f00b18c80391,"[0, 0, 0, 0]",1
1ad711410bf57f4b,"[0, 0, 0, 0]",1
0d0cc1793fb90c86,"[0, 0, 0, 0]",1
301a8af06a86c444,"[0, 0, 0, 0]",1
fd332a8a4147787c,"[0, 0, 0, 0]",1
b9a5feda5ad9f8ae,"[0, 0, 0, 0]",1
76526ea2b954166b,"[0, 0, 0, 0]",1
d9ba5c36bffc1dba,"[0, 0, 0, 0]",1
4bfb05a4f0bc6b9f,"[0, 0, 0, 0]",1
0986d1f10e70677a,"[0, 0, 0, 0]",1
920da49cfc00e5f7,"[0, 0, 0, 0]",1
5bb01a68dcadd26e,"[0, 0, 0, 0]",1
04ad54b59e073315,"[0, 0, 0, 0]",1
69f37ba4ab7d93aa,"[0, 0, 0, 0]",1
3c586cc59be1a47c,"[0, 0, 0, 0]",1
4041ec4613321c5c,"[0, 0, 0, 0]",1
59b1fbbdba58086d,"[0, 0, 0, 0]",1
582bd9b264742562,"[0, 0, 0, 0]",1
502a079d9f94c20c,"[0, 0, 0, 0]",1
adcd204594d3d46a,"[0, 0, 0, 0]",1
77e2dbef136251fa,"[0, 0, 0, 0]",1
3ee05f9141aae699,"[0, 0, 0, 0]",1
beac9fc37ee767d5,"[0, 0, 0, 0]",1
f861fc7e6a69fff6,"[0, 0, 0, 0]",1
41d555fc573836c3,"[0, 0, 0, 0]",1
7e9719b98d42439e,"[0, 0, 0, 0]",1
7b52269060611fbd,"[0, 0, 0, 0]",1
36bf22a5953150bd,"[0, 0, 0, 0]",1
471cc216f314389c,"[0, 0, 0, 0]",1
d6aaeda1682e02ea,"[0, 0, 0, 0]",1
3faa2aa5e413beea,"[0, 0, 0, 0]",1
34293a52a0751439,"[0, 0, 0, 0]",1
53b4e8d297df4bee,"[0, 0, 0, 0]",1
e75b3564fd8ba3a1,"[0, 0, 0, 0]",1
1a1d88c507e04145,"[0, 0, 0, 0]",1
470dce6ce53ec2f0,"[0, 0, 0, 0]",1
7d531a6ef8811db2,"[0, 0, 0, 0]",1
64ae6457657cd21a,"[0, 0, 0, 0]",1
fa4a82797b669b84,"[0, 0, 0, 0]",1
eb57ed42276b305f,"[0, 0, 0, 0]",1
3f9ed6220442b978,"[0, 0, 0, 0]",1
c7b8ff22b4c045d2,"[0, 0, 0, 0]",1
bc9b7ba748147ee7,"[0, 0, 0, 0]",1
79e21543011636b8,"[0, 0, 0, 0]",1
605647af5e5f7b14,"[0, 0, 0, 0]",1
d0119dc4fdf4b765,"[0, 0, 0, 0]",1
d7a19b4e2f1337d5,"[0, 0, 0, 0]",1
bee67a5420a583a8,"[0, 0, 0, 0]",1
3ae2b11305008a81,"[0, 0, 0, 0]",1
edffd06462e73df7,"[0, 0, 0, 0]",1
75f0e1d3b9689f03,"[0, 0, 0, 0]",1
e4450d96a406ecbc,"[0, 0, 0, 0]",1
2e09b47fe1e15753,"[0, 0, 0, 0]",1
effe761c41f008b0,"[0, 0, 0, 0]",1
324c1132b4f0afb4,"[0, 0, 0, 0]",1
bb86f2a568c220bb,"[0, 0, 0, 0]",1
f233e27bd9f4bbe8,"[0, 0, 0, 0]",1
9464e2e2cda8fd14,"[0, 0, 0, 0]",1
5d3de5963ecd8569,"[0, 0, 0, 0]",1
ea4d5dfa1dd5b171,"[0, 0, 0, 0]",1
bb5c01e56167446a,"[0, 0, 0, 0]",1
87890d29852629dd,"[0, 0, 0, 0]",1
4c70aff6ce8e0553,"[0, 0, 0, 0]",1
de3a65cce78d1430,"[0, 0, 0, 0]",1
1e31b001eb2bcee3,"[0, 0, 0, 0]",1
35830153d64abb6a,"[0, 0, 0, 0]",1
00c8d5a33c6a7b2f,"[0, 0, 0, 0]",1
2c3185df3e15e6aa,"[0, 0, 0, 0]",1
04ee906f7c320bbd,"[0, 0, 0, 0]",1
5111968dfad2b905,"[0, 0, 0, 0]",1
f57bf8b987b51952,"[0, 0, 0, 0]",1
1eb7f1cf3ca3687e,"[0, 0, 0, 0]",1
d06d97affa422800,"[0, 0, 0, 0]",1
5a3653b136598a36,"[0, 0, 0, 0]",1
e2c336d84e4c44a3,"[0, 0, 0, 0]",1
84d03de4993a1f5a,"[0, 0, 0, 0]",1
b1724a6f8a9ac596,"[0, 0, 0, 0]",1
8da01cd3dd4b3dc5,"[0, 0, 0, 0]",1
d5bf94c7389c1b04,"[0, 0, 0, 0]",1
df029f33b72f73d1,"[0, 0, 0, 0]",1
2c51db2ae79147fd,"[0, 0, 0, 0]",1
c97d7c50955c9a77,"[0, 0, 0, 0]",1
e2bbcd42425731f9,"[0, 0, 0, 0]",1
b35ee04aa5d1a95b,"[0, 0, 0, 0]",1
45274e43b9585e50,"[0, 0, 0, 0]",1
b0ed36256d01dcc5,"[0, 0, 0, 0]",1
8ace9eaec22764e9,"[0, 0, 0, 0]",1
454d14974a6ddb04,"[0, 0, 0, 0]",1
a86a8e23ed4a2321,"[0, 0, 0, 0]",1
89ecde90e7f0b8a4,"[0, 0, 0, 0]",1
45d02cc9a90e67b2,"[0, 0, 0, 0]",1
8ea5485e1321ebc0,"[0, 0, 0, 0]",1
4e77abb80f9c0ebf,"[0, 0, 0, 0]",1
01300195ad0237d5,"[0, 0, 0, 0]",1
3143335348c81038,"[0, 0, 0, 0]",1
463c319b7ed91d22,"[0, 0, 0, 0]",1
dcc2481e588615a9,"[0, 0, 0, 0]",1
912c06ca4d96a46e,"[0, 0, 0, 0]",1
66db533b36ba6c6d,"[0, 0, 0, 0]",1
3b5b47de01ce0142,"[0, 0, 0, 0]",1
47483ac2c54e9209,"[0, 0, 0, 0]",1
656ec30a9b4c97f0,"[0, 0, 0, 0]",1
0efa76142695096c,"[0, 0, 0, 0]",1
70d5e9d94dbaddff,"[0, 0, 0, 0]",1
f7aba4d95795d687,"[0, 0, 0, 0]",1
079ced5fcdf30696,"[0, 0, 0, 0]",1
ce949411faf22462,"[0, 0, 0, 0]",1
5c3feba2c6b30a2f,"[0, 0, 0, 0]",1
a1fc70582b3b4e60,"[0, 0, 0, 0]",1
772010114d160f4a,"[0, 0, 0, 0]",1
2764d9f62980c161,"[0, 0, 0, 0]",1
52b310f1c260a76a,"[0, 0, 0, 0]",1
2184122c7b602cd0,"[0, 0, 0, 0]",1
ced2c3e13bc35406,"[0, 0, 0, 0]",1
368669966111b33d,"[0, 0, 0, 0]",1
86ddc41587a7da4f,"[0, 0, 0, 0]",1
57143c28069aaf2c,"[0, 0, 0, 0]",1
a58afc46c625b293,"[0, 0, 0, 0]",1
907a35b195fb831e,"[0, 0, 0, 0]",1
33253f5f9b1b09ae,"[0, 0, 0, 0]",1
8ea427bd000a71aa,"[0, 0, 0, 0]",1
1527e7d0029dccd9,"[0, 0, 0, 0]",1
83970f37da99314b,"[0, 0, 0, 0]",1
d5ed54933c406441,"[0, 0, 0, 0]",1
5fc0a0dbb183e906,"[0, 0, 0, 0]",1
d640cf72ea93e4a3,"[0, 0, 0, 0]",1
aedfd38b5e975b3b,"[0, 0, 0, 0]",1
4d99da3b8d023211,"[0, 0, 0, 0]",1
dfedb7da3b159c61,"[0, 0, 0, 0]",1
0ce0d78e4ba2e4b1,"[0, 0, 0, 0]",1
0c2abc1fae7435d7,"[0, 0, 0, 0]",1
92f2428d6335146a,"[0, 0, 0, 0]",1
6e7e3a5a5ecb1e28,"[0, 0, 0, 0]",1
bfbd18e2b7189192,"[0, 0, 0, 0]",1
8375bbdc8cba6e97,"[0, 0, 0, 0]",1
fb4adad95bcda8e2,"[0, 0, 0, 0]",1
9f1147d6b69b6689,"[0, 0, 0, 0]",1
c699bcccb338ccf2,"[0, 0, 0, 0]",1
f3e41d376f229e8c,"[0, 0, 0, 0]",1
c9d99130c6954f5d,"[0, 0, 0, 0]",1
a374c81c177014d3,"[0, 0, 0, 0]",1
c620248e03b15db1,"[0, 0, 0, 0]",1
69250e6051fe5c0a,"[0, 0, 0, 0]",1
d8e27f9b39c18c6d,"[0, 0, 0, 0]",1
f8c1037e24cd9306,"[0, 0, 0, 0]",1
557a93d55ef5d7a6,"[0, 0, 0, 0]",1
ba9cf8ca1b635c71,"[0, 0, 0, 0]",1
83a683a7fdde610a,"[0, 0, 0, 0]",1
3c7b0bedec924ffc,"[0, 0, 0, 0]",1
c306f7a0e9b6ba6b,"[0, 0, 0, 0]",1
471b734e21388f89,"[0, 0, 0, 0]",1
031fc8dedea6b6fb,"[0, 0, 0, 0]",1
bc345b642d3ccad6,"[0, 0, 0, 0]",1
5cd4a08afd55c06a,"[0, 0, 0, 0]",1
5e12aeaf5d9757b2,"[0, 0, 0, 0]",1
2f662513ae573aec,"[0, 0, 0, 0]",1
7d3b569b8c36500d,"[0, 0, 0, 0]",1
dab8271e1095f8a7,"[0, 0, 0, 0]",1
373c0967e703f2d2,"[0, 0, 0, 0]",1
c6cb5c75f4feb9f6,"[0, 0, 0, 0]",1
a912690cbe4bb900,"[0, 0, 0, 0]",1
9ebb621e95af33f7,"[0, 0, 0, 0]",1
fa94debdce942e2d,"[0, 0, 0, 0]",1
6e867457f57c80f3,"[0, 0, 0, 0]",1
87023ce77d35df0a,"[0, 0, 0, 0]",1
65a74cc25375c94f,"[0, 0, 0, 0]",1
095976085677a29d,"[0, 0, 0, 0]",1
00a7a3ddf7f5878b,"[0, 0, 0, 0]",1
b466aba3d98bf31c,"[0, 0, 0, 0]",1
d0d2f0099f3109e0,"[0, 0, 0, 0]",1
80d00a21b1c9b060,"[0, 0, 0, 0]",1
e0cb565bb4f0ec40,"[0, 0, 0, 0]",1
9621fd06fe1f6899,"[0, 0, 0, 0]",1
700c9de289095dc7,"[0, 0, 0, 0]",1
99650d36e95499c9,"[0, 0, 0, 0]",1
59807e0b4d6bd8cd,"[0, 0, 0, 0]",1
ac191267cff76169,"[0, 0, 0, 0]",1
5597ab1ac26e1d5c,"[0, 0, 0, 0]",1
