ID,LocalEarnings,ChronoIndex,RoomMetric,SleepUnits,TotalResidents,DwellRatio,GeoLat,GeoLon,Price
788,4.2813,37.0,5.463414634146342,1.008130081300813,669.0,3.029810298102981,33.86,-117.95,1.969
789,4.9688,34.0,6.3059701492537314,1.064406779661017,793.0,3.038805970149254,33.92,-118.02,1.869
790,3.1563,36.0,4.5,1.0137741046831956,1807.0,3.717328170377541,33.96,-118.3,1.427
791,3.0,52.0,4.343669250645995,1.0516795865633075,1105.0,3.1490683229813663,37.8,-122.22,1.561
792,1.6116,25.0,3.796597061098222,1.099767981438515,4983.0,3.853828306264502,34.09,-118.3,2.417
793,4.375,11.0,6.717908082408875,1.03486529318542,1890.0,2.995245641838352,38.43,-120.67,1.316
794,15.0001,16.0,7.0,1.0,13.0,3.5,37.5,-122.14,5.00001
795,9.1541,30.0,7.674358974358975,1.1,1584.0,2.541025641025641,34.12,-118.35,5.00001
796,3.125,52.0,5.461904761904762,1.0,412.0,2.823809523809524,34.01,-118.31,1.341
797,4.69,35.0,4.826666666666667,1.0266666666666666,1558.0,5.8133333333333335,33.72,-117.86,1.625
798,2.9167,36.0,4.871478873239437,1.11864406779661,1275.0,4.029411764705882,33.96,-118.09,1.531
799,1.5854,14.0,4.478468899521531,1.1018276762402088,6846.0,2.998489425981873,33.74,-116.97,0.75
800,1.2564,29.0,5.751968503937008,1.0275590551181102,494.0,3.1235955056179776,36.32,-119.65,0.604
801,2.6413,18.0,3.8233532934131738,1.066293585880327,2546.0,1.847682119205298,34.19,-118.55,2.625
802,3.2708,15.0,5.5597189695550355,1.053864168618267,1530.0,3.700234192037471,34.12,-117.88,1.627
803,1.6331,30.0,4.095890410958904,1.095890410958904,607.0,3.0684931506849313,36.7,-119.55,0.569
804,8.6196,44.0,6.451612903225806,1.0419354838709678,770.0,2.3870967741935485,37.49,-122.25,4.2
805,3.1458,24.0,4.583333333333333,1.060897435897436,539.0,1.4015444015444016,33.61,-117.72,0.771
806,1.4911,45.0,4.943661971830986,1.0633802816901408,2164.0,3.056338028169014,35.4,-118.99,0.688
807,3.0943,11.0,4.108389786347056,1.015438906043229,3565.0,2.594614264919942,34.25,-118.29,1.625
808,4.1319,16.0,5.674956622325043,1.0501138952164009,2082.0,3.017543859649123,34.18,-117.34,1.433
809,5.0877,17.0,6.153846153846154,0.959349593495935,1087.0,3.152439024390244,37.32,-120.49,1.167
810,2.4123,27.0,3.493377483443709,1.232824427480916,850.0,3.4930555555555554,34.09,-118.28,2.755
811,3.9722,25.0,4.584329349269589,1.0414507772020725,2626.0,2.0805369127516777,37.35,-121.99,2.585
812,1.5284,26.0,3.75320970042796,1.0470756062767477,2461.0,4.604850213980028,33.76,-118.08,0.675
813,4.5594,17.0,4.845138055222089,1.0588235294117647,1666.0,2.918954248366013,37.59,-122.07,2.543
814,3.1672,25.0,4.567398119122257,1.0767160161507403,1559.0,2.440107671601615,34.23,-119.05,2.396
815,3.5,27.0,6.096666666666667,1.03,849.0,2.8633333333333333,34.17,-117.28,0.922
816,2.7198,32.0,4.3664335664335665,1.047945205479452,1678.0,3.8953974895397487,33.96,-118.29,1.425
817,3.6563,26.0,5.351344537815126,1.0,1789.0,3.844444444444445,34.07,-117.62,1.299
818,1.9167,26.0,3.016476552598226,1.0684410646387832,3136.0,4.9106463878327,37.59,-121.02,0.95
819,5.1834,35.0,5.491349480968858,1.0905511811023625,745.0,2.5118110236220472,37.95,-122.07,2.481
820,1.5536,28.0,2.691813804173355,1.0658105939004816,1535.0,1.6332518337408315,33.77,-118.19,1.555
821,1.4556,38.0,3.8841405508072175,1.0523776705720194,3205.0,3.809070958302853,37.63,-121.02,0.815
822,3.6736,20.0,4.066666666666666,1.076190476190476,1981.0,2.1333333333333333,33.78,-117.99,1.188
823,3.6989,52.0,4.811377245508982,1.0378006872852237,1274.0,2.190812720848057,37.77,-122.5,3.581
824,5.3032,52.0,5.769570011025358,1.0802292263610316,1689.0,2.361046959199384,37.89,-122.28,3.346
825,4.4286,52.0,6.136792452830188,1.0226415094339625,879.0,2.637735849056604,37.73,-122.41,2.846
826,3.9773,44.0,6.163090128755365,1.1030042918454936,1259.0,3.1974248927038627,33.86,-118.17,1.297
827,6.7415,52.0,6.7643718949609655,1.0553584102200142,769.0,2.695528743789922,37.77,-122.45,3.16
828,5.9399,52.0,6.1562115621156215,1.02683780630105,1427.0,2.5977859778597785,37.77,-122.43,4.374
829,2.543,17.0,5.744493392070485,1.224669603524229,2379.0,3.907488986784141,34.1,-117.43,0.74
830,7.2589,13.0,8.089285714285714,1.1071428571428572,683.0,2.8297872340425534,34.24,-118.26,1.872
831,2.9821,21.0,5.728110599078341,1.0422885572139304,1044.0,2.396766169154229,38.64,-121.45,0.911
832,11.2866,22.0,7.876106194690266,1.0429447852760736,878.0,2.533724340175953,33.82,-118.37,5.0
833,3.9048,21.0,4.2224052718286655,1.0687808896210873,2683.0,1.972817133443163,34.17,-118.47,2.933
834,4.5125,7.0,6.618181818181818,1.099431818181818,1638.0,3.3267045454545454,34.48,-117.31,1.214
835,2.8021,26.0,4.67296786389414,1.0558464223385688,1622.0,2.1041009463722395,38.51,-121.45,0.795
836,8.7397,25.0,7.055813953488372,1.058139534883721,1573.0,2.758720930232558,34.19,-118.54,4.55
837,4.2531,13.0,5.013179571663921,1.0614096301465457,1349.0,2.737201365187713,38.32,-122.4,2.345
838,3.7277,6.0,4.482367758186398,1.0404354587869362,2591.0,3.1309370988446728,33.91,-118.3,1.63
839,4.8929,28.0,6.234146341463415,1.1219512195121952,647.0,2.426829268292683,37.34,-122.07,5.00001
840,2.4722,29.0,4.978303747534516,1.06890756302521,2639.0,2.6417233560090705,37.72,-122.14,1.959
841,5.1054,29.0,6.504237288135593,1.0372881355932204,921.0,2.729591836734694,34.14,-118.27,2.917
842,3.0377,15.0,5.467924528301887,1.0614173228346455,3555.0,3.4299212598425197,32.59,-117.11,0.864
843,3.0078,16.0,3.6599825632083696,1.084568439407149,1546.0,2.334786399302528,33.78,-117.88,1.555
844,3.0147,31.0,4.295345104333868,1.064721969006381,2654.0,3.309226932668329,33.91,-118.1,1.651
845,1.5521,21.0,3.604612850082373,1.0723888314374357,4546.0,1.9243379571248425,37.78,-122.42,2.75
846,3.6731,17.0,4.098696461824954,1.06426735218509,4375.0,3.136701337295691,33.83,-118.04,1.929
847,1.7378,37.0,2.7371584699453577,1.0027322404371584,883.0,4.0654596100278555,34.04,-118.29,1.518
848,6.1287,15.0,7.471343873517786,1.0624133148404993,2629.0,3.18639798488665,33.7,-117.79,2.724
849,5.3307,52.0,6.844783715012722,1.039697542533081,1479.0,2.285843101893598,34.13,-118.14,5.00001
850,4.5938,19.0,6.132553606237817,0.93929173693086,1226.0,2.958855098389982,38.78,-121.22,1.356
851,5.6427,23.0,6.56420233463035,1.116945107398568,3093.0,2.964200477326969,37.23,-121.79,2.035
852,2.3713,28.0,4.547272727272727,1.0272727272727271,1042.0,2.129090909090909,32.65,-117.08,0.936
853,5.4087,26.0,7.36848792884371,0.9799599198396792,1518.0,3.0206489675516224,34.12,-117.64,2.424
854,4.6326,35.0,5.740139211136891,0.9790575916230366,1560.0,3.0927643784786643,34.08,-117.7,1.352
855,3.3636,27.0,4.982309124767226,1.031331592689295,1326.0,3.503916449086162,37.54,-120.79,0.928
856,2.8281,32.0,5.288732394366197,1.037991858887381,1801.0,2.443690637720489,39.44,-121.55,0.873
857,4.1458,26.0,4.942,1.054,1029.0,2.08,37.67,-122.41,2.907
858,2.5694,13.0,5.744525547445256,1.1156186612576064,1134.0,2.5030425963488843,36.8,-119.87,0.975
859,2.1046,25.0,3.6114044350580783,1.0316789862724394,1718.0,1.8141499472016895,32.64,-117.09,1.273
860,6.6319,25.0,6.815668202764977,0.9720670391061452,2699.0,3.074443591711435,37.57,-122.04,2.88
861,4.7222,7.0,5.433093154915079,1.098454636091725,9873.0,2.4608673978065805,34.24,-118.55,2.48
862,3.2241,14.0,3.6452905811623246,1.0292728989612845,2812.0,2.7642752562225477,34.15,-118.25,2.15
863,3.9099,35.0,3.621700879765396,1.1118240146654446,3586.0,1.8519417475728157,34.06,-118.48,5.00001
864,1.3882,19.0,4.295345104333868,1.125340599455041,1634.0,3.368653421633554,37.93,-121.28,0.486
865,3.89,23.0,4.936117936117936,1.0442260442260445,1509.0,2.542997542997543,37.31,-121.98,2.331
866,4.1455,32.0,4.931608133086876,1.1256931608133087,1806.0,2.7948243992606283,37.7,-122.48,2.685
867,9.3198,52.0,7.742465753424658,1.0438356164383562,924.0,3.1506849315068495,33.75,-118.32,5.00001
868,4.5417,25.0,5.95852534562212,1.0744466800804828,2694.0,2.763779527559055,33.83,-117.98,2.389
869,4.2273,7.0,5.927762039660057,1.041899441340782,1413.0,3.361031518624642,37.66,-121.78,2.201
870,2.9816,20.0,2.8473029045643155,1.001545595054096,1508.0,3.368653421633554,34.06,-118.13,1.833
871,3.9722,16.0,5.478260869565218,1.008695652173913,505.0,2.8456521739130434,38.03,-121.33,1.119
872,3.8125,9.0,5.8789020452099034,1.078239608801956,4367.0,3.1176470588235294,34.16,-117.34,1.127
873,4.8173,16.0,5.744525547445256,0.9863013698630136,782.0,3.130344108446298,38.68,-121.26,1.272
874,2.4398,9.0,5.979665071770335,1.127946127946128,3045.0,3.3474025974025974,34.64,-120.45,1.25
875,10.7397,30.0,6.534939759036145,1.0080645161290325,971.0,2.454301075268817,34.11,-118.32,5.00001
876,4.2542,25.0,5.481037924151696,1.026946107784431,1779.0,3.4550898203592815,33.85,-118.01,1.868
877,3.163,38.0,4.520689655172414,1.0689655172413792,633.0,3.3241379310344827,34.06,-118.16,1.531
878,3.9926,40.0,4.787878787878788,1.0093240093240092,1738.0,4.051282051282051,33.99,-118.09,1.977
879,2.7797,15.0,4.753346080305928,1.0517774343122102,7604.0,2.149568552253116,33.98,-117.53,1.44
880,4.3601,15.0,6.479423868312757,1.119496855345912,1194.0,3.012461059190031,36.98,-121.94,1.408
881,1.9766,43.0,4.998011928429423,1.0455580865603644,1622.0,2.939922480620155,34.08,-117.29,0.731
882,9.7646,27.0,7.162337662337662,0.9744588744588744,574.0,2.8744588744588744,34.07,-118.48,5.00001
883,1.8495,9.0,4.814921090387374,0.9819494584837544,2803.0,2.1725888324873095,37.34,-120.5,0.826
884,9.6885,31.0,8.074695121951219,1.120792079207921,1900.0,3.0297029702970297,32.81,-117.24,4.889
885,4.7179,4.0,5.739478957915832,1.013555787278415,13251.0,3.0736342042755345,37.46,-121.13,1.639
886,5.6975,4.0,6.7990430622009566,1.0782169890664424,6835.0,3.263157894736842,34.17,-118.57,2.361
887,2.4141,15.0,5.37910447761194,1.0,715.0,2.3850746268656717,40.64,-122.38,0.683
888,3.8958,17.0,4.976359338061466,0.9976359338061466,2484.0,3.562130177514793,34.07,-117.7,1.352
889,3.7721,38.0,4.593283582089552,1.078358208955224,1112.0,4.149253731343284,34.04,-118.17,1.1
890,2.9643,17.0,4.582037996545768,1.0726817042606516,1540.0,2.1366742596810933,37.78,-122.46,3.75
891,3.2061,35.0,3.964114832535885,1.0412654745529573,2258.0,2.005050505050505,34.08,-118.47,3.18
892,7.5,25.0,6.923128792987188,1.0191256830601092,3700.0,3.3343465045592704,34.26,-118.5,3.79
893,1.8109,48.0,4.6095471236230114,1.03671970624235,1855.0,2.270501835985312,35.38,-119.02,0.604
894,5.2131,22.0,4.966587112171838,1.1408114558472553,2651.0,2.5083532219570404,37.28,-121.94,2.64
895,3.1814,6.0,5.251028806584362,1.0762527233115469,3622.0,2.8184438040345823,33.83,-117.27,1.218
896,2.3355,27.0,4.752650176678445,1.0723926380368098,3049.0,2.901840490797546,38.0,-122.04,1.188
897,2.5651,14.0,4.252788104089219,1.0525139664804468,527.0,1.962825278810409,37.81,-122.25,2.065
898,7.8347,27.0,6.833119383825418,1.037617554858934,1278.0,2.383467278989667,37.24,-121.91,3.687
899,3.7813,35.0,5.017982017982018,1.0796703296703296,1783.0,3.5343680709534366,33.9,-118.27,1.018
900,2.2222,18.0,6.103448275862069,1.2586206896551724,543.0,3.1724137931034484,39.32,-123.35,1.133
901,3.588,23.0,5.6,1.0894736842105264,2682.0,2.6315789473684212,32.74,-117.07,1.698
902,3.443,52.0,6.371389270976616,1.1439509954058191,1375.0,2.5520673813169985,34.18,-118.12,3.5
903,3.6071,29.0,4.5,1.0086655112651646,1061.0,1.8388214904679376,34.18,-118.44,2.417
904,1.6607,52.0,3.82487922705314,1.1248322147651006,1497.0,1.5154362416107383,38.1,-122.23,0.707
905,1.5972,17.0,3.295081967213114,1.1065573770491803,1358.0,4.581967213114754,34.13,-117.23,0.652
906,2.5875,26.0,4.276595744680851,1.0797872340425532,3124.0,4.382978723404255,33.9,-118.19,1.284
907,2.9647,25.0,4.471930906847625,1.0684736091298146,2465.0,2.595611285266458,33.9,-118.15,1.895
908,6.2734,35.0,6.766381766381766,1.051282051282051,1159.0,2.6495726495726495,34.27,-118.49,2.676
909,1.4125,29.0,4.958656716417911,1.0865671641791044,900.0,2.388059701492537,36.75,-119.85,0.583
910,1.3729,16.0,4.258845437616388,1.0198675496688745,1424.0,2.443708609271523,39.66,-121.46,0.611
911,1.2275,52.0,2.6145339652448656,1.125248508946322,951.0,1.5129224652087476,38.58,-121.48,0.615
912,2.8202,41.0,4.285714285714286,1.126530612244898,1455.0,4.077551020408163,34.01,-118.25,1.173
913,4.4286,15.0,5.829568788501026,1.0577889447236182,1168.0,2.8802228412256268,34.96,-120.44,1.164
914,4.5074,33.0,5.295867768595041,1.0909090909090908,1084.0,2.608815426997245,34.16,-118.23,4.272
915,4.8036,26.0,6.1809899787427875,1.076167076167076,4071.0,2.637065637065637,34.11,-118.75,4.667
916,4.9702,21.0,5.316666666666666,0.9733333333333334,662.0,2.9722222222222223,37.26,-121.8,2.449
917,5.9544,28.0,6.0234657039711195,0.9544235924932976,2051.0,2.823321554770318,37.39,-122.1,3.379
918,3.7273,16.0,5.019417475728155,1.0150093808630394,4438.0,3.0223048327137545,32.92,-117.14,1.015
919,1.9932,14.0,4.869047619047619,1.0965250965250966,1607.0,2.4555984555984556,39.76,-121.76,1.04
920,2.3971,52.0,3.758765778401122,1.0378681626928472,1148.0,2.225806451612903,37.8,-122.41,2.557
921,3.0,23.0,4.297356828193832,1.0088105726872247,1685.0,2.0260960334029225,33.83,-118.02,2.452
922,4.6312,35.0,6.12406015037594,1.0,1920.0,3.9011627906976742,33.92,-118.11,1.537
923,3.6563,21.0,5.2044088176352705,1.039301310043668,1005.0,2.153233830845771,38.66,-121.34,1.62
924,3.1793,24.0,4.634099616858237,1.0306513409961686,1693.0,2.695583596214511,33.84,-117.91,1.465
925,3.4239,29.0,4.401854714064915,1.0,1372.0,3.372047244094488,33.89,-118.16,1.656
926,4.2721,11.0,5.133843212237093,1.0439770554493308,2468.0,2.8188824662813103,38.66,-121.04,1.882
927,4.6406,16.0,5.288503253796096,1.0,877.0,2.8373101952277655,34.21,-118.61,1.879
928,2.3952,30.0,3.8697318007662833,1.0528375733855186,3744.0,3.733855185909981,33.85,-118.2,1.128
929,2.4861,52.0,3.066666666666667,1.0483333333333331,2119.0,2.548,37.78,-122.4,2.75
930,3.0573,6.0,5.644539614561028,1.046801872074883,6626.0,2.78003120124805,38.72,-121.18,1.328
931,6.177,24.0,5.858461538461539,1.0184615384615383,1515.0,3.173076923076923,37.45,-121.81,2.5
932,2.5395,30.0,3.669421487603306,0.97503671071953,1909.0,4.2145328719723185,34.24,-118.43,1.398
933,5.2108,19.0,6.494755244755245,1.0432900432900434,2522.0,2.9264069264069263,37.51,-121.95,2.32
934,4.7022,23.0,6.274356103023516,1.0457038391224862,3043.0,2.4050822122571,37.97,-122.32,1.86
935,2.125,44.0,4.818181818181818,1.0,186.0,3.381818181818182,34.03,-118.36,1.322
936,2.2765,36.0,4.439446366782007,1.0386740331491713,1775.0,3.042944785276074,36.68,-119.73,0.647
937,3.7824,45.0,5.609489051094891,1.2007299270072993,799.0,2.2518248175182483,34.09,-118.14,1.804
938,5.2149,29.0,6.541353383458647,0.9924812030075189,1203.0,3.1532608695652176,33.89,-117.97,1.677
939,2.5268,52.0,3.857142857142857,1.0773480662983426,682.0,2.798342541436464,34.17,-118.14,1.625
940,2.4201,23.0,3.652591170825336,1.111439842209073,3340.0,2.001497005988024,34.2,-118.45,1.99
941,2.4353,13.0,4.479318734793187,1.1471631205673758,2065.0,2.5056949569715288,35.32,-119.05,0.835
942,4.2188,47.0,4.38337182448037,0.9937759336099584,827.0,2.933609958506224,34.13,-118.23,2.547
943,3.775,47.0,5.011204481792717,1.0986842105263157,1382.0,1.894736842105263,34.05,-118.47,5.00001
944,3.2879,4.0,5.71733771569433,1.0682004930156122,2965.0,2.436318816762531,33.15,-117.12,1.125
945,1.9528,52.0,4.628930817610063,1.079646017699115,607.0,2.190082644628099,37.85,-122.27,1.083
946,4.7422,36.0,5.76678445229682,1.0,797.0,2.8162544169611308,37.68,-122.12,1.849
947,4.6649,22.0,5.728194726166328,1.037174721189591,1355.0,3.728051391862955,33.78,-118.0,1.656
948,4.5486,21.0,5.767650834403081,1.0107334525939178,2422.0,2.8651994497936726,32.74,-116.96,1.982
949,6.1043,20.0,6.685121107266436,0.9688581314878892,2581.0,3.065743944636678,32.81,-117.02,2.605
950,5.9582,20.0,6.678082191780822,1.0657534246575342,2052.0,3.128767123287671,34.13,-118.07,4.399
951,4.3333,21.0,4.607565011820331,0.9976359338061466,764.0,2.7990543735224587,32.8,-116.92,1.347
952,3.2132,35.0,5.491379310344827,1.117816091954023,1288.0,3.5660919540229883,33.93,-118.27,0.968
953,8.8115,49.0,6.847746650426309,1.048721071863581,1380.0,2.7856272838002436,34.13,-118.1,5.00001
954,2.7188,25.0,5.090047393364928,1.0900473933649288,686.0,3.251184834123223,38.7,-121.35,0.683
955,3.8456,43.0,5.58348623853211,1.049800796812749,1336.0,2.1750358680057387,33.74,-118.3,2.098
956,1.6136,18.0,2.318062827225131,1.0682492581602374,1520.0,2.636251541307028,34.05,-118.31,3.451
957,10.6767,25.0,8.406175771971496,1.042158516020236,3585.0,3.2218649517684885,37.35,-122.12,5.00001
958,1.7184,35.0,3.881606765327696,1.016005361930295,2044.0,3.9759358288770055,32.72,-117.09,1.016
959,2.2981,32.0,4.907788719785139,1.1199641897940913,2452.0,3.0671441360787823,33.78,-117.16,0.844
960,2.5872,21.0,4.541554959785523,1.067039106145251,1098.0,1.5268361581920904,33.62,-117.71,1.292
961,3.7083,32.0,4.914163090128755,1.0128755364806867,1275.0,3.052287581699346,33.92,-118.09,1.614
962,6.9391,32.0,5.711864406779661,1.152542372881356,488.0,2.2711864406779663,34.04,-118.39,5.00001
963,3.9024,4.0,5.816950633464395,1.0589777195281782,6420.0,2.8047182175622543,37.68,-120.98,1.218
964,5.815,3.0,5.774223034734918,1.220292504570384,3208.0,2.3994515539305303,33.49,-117.68,2.125
965,4.1591,19.0,5.442655935613682,1.096579476861167,1852.0,3.4104046242774566,34.08,-117.97,1.517
966,1.75,21.0,4.352941176470588,1.0361990950226243,682.0,1.8352941176470587,33.77,-117.99,0.675
967,2.4886,35.0,3.8623024830699775,1.1264108352144468,1896.0,4.279909706546276,33.96,-118.2,1.141
968,2.3562,37.0,5.456445993031359,1.037643207855974,1524.0,2.901840490797546,36.78,-120.77,0.658
969,4.8283,26.0,5.056213017751479,1.0741626794258374,1509.0,2.7354748603351955,33.86,-117.94,1.469
970,2.8229,27.0,3.782442748091603,1.0595009596928984,1799.0,2.726519337016575,33.82,-118.2,1.694
971,4.125,15.0,6.25,1.0104166666666667,1443.0,2.835416666666665,38.27,-122.45,2.232
972,3.4152,21.0,5.4125874125874125,1.048762190547637,4199.0,2.8496503496503496,38.0,-122.55,1.46
973,2.6979,29.0,5.0062111801242235,1.0739856801909309,2133.0,2.605080831408776,34.68,-118.15,1.556
974,1.6955,52.0,3.819787985865725,1.0842911877394636,1413.0,2.1330960854092527,33.98,-116.17,0.815
975,6.0574,5.0,7.136986301369863,1.0,1917.0,2.86986301369863,33.49,-117.71,3.143
976,3.0909,27.0,6.228843861740167,1.053412462908012,543.0,2.6471990464839092,38.67,-121.18,1.42
977,6.4266,13.0,7.646251319957761,0.9887640449438202,1520.0,3.113060428849902,32.77,-116.95,2.677
978,3.4485,52.0,5.766595289079229,1.051391862955032,1051.0,2.8090185676392574,37.75,-122.49,3.093
979,2.9922,25.0,5.811764705882353,1.0588235294117647,790.0,2.5294117647058822,39.15,-123.2,1.491
980,5.0514,25.0,6.335106382978723,1.0577507598784197,852.0,2.74468085106383,36.98,-121.94,2.095
981,4.0714,24.0,5.936582501467997,1.0497335701598578,3171.0,3.098966026587888,37.66,-122.43,2.461
982,3.0114,19.0,4.8944365192582024,1.028530670470756,1640.0,2.5349500713266764,34.23,-118.61,2.167
983,5.3261,15.0,6.1985611510791365,1.0469314079422385,1913.0,2.8805755395683454,37.33,-121.79,2.059
984,5.3991,35.0,6.096605744125326,1.0392491467576792,1600.0,3.204778156996587,34.27,-118.51,1.919
985,3.512,12.0,3.490415335463259,1.074792243767313,2568.0,2.7229916897506925,37.69,-122.46,2.403
986,5.4609,50.0,5.8526011560693645,1.1443708609271523,981.0,1.5725338491295937,33.55,-117.77,5.00001
987,4.8333,4.0,4.789346246973365,1.0923379174852652,4749.0,2.166979362101314,33.69,-117.79,2.188
988,1.9531,38.0,4.481481481481482,1.0797720797720798,3100.0,3.7222222222222223,33.9,-118.25,1.03
989,5.4103,35.0,6.027027027027027,1.0,779.0,2.6621621621621623,32.83,-117.16,1.781
990,3.5125,17.0,5.050650557620818,1.0390879478827362,1183.0,2.5896147403685092,40.41,-120.66,1.299
991,2.5259,35.0,5.281081081081081,1.1324324324324324,929.0,4.097297297297297,33.94,-116.47,1.197
992,10.8758,52.0,7.672881355932203,0.994915254237288,975.0,2.9344262295081966,37.79,-122.44,4.0
993,5.1781,21.0,6.66412213740458,1.025445292620865,710.0,3.1885113268608416,32.85,-117.2,2.209
994,1.7227,11.0,3.908896797153025,1.102491103202847,7431.0,2.1330960854092527,34.11,-117.18,0.67
995,2.7009,48.0,3.7896995708154506,1.0665236051502145,1908.0,4.094420600858369,34.05,-118.22,1.464
996,4.7083,9.0,6.7643718949609655,1.0553584102200142,2833.0,2.695528743789922,33.76,-116.95,1.976
997,1.5195,32.0,4.756676557863502,1.01840490797546,2011.0,4.075615972812234,36.75,-119.76,0.546
998,2.3812,21.0,5.488421052631579,1.1726315789473685,1415.0,2.4368421052631577,38.67,-121.3,0.942
999,4.0052,30.0,4.442953020134228,0.9965337954939342,1490.0,2.582322357019064,33.8,-118.29,1.612
1000,3.8571,6.0,4.3428571428571425,0.8571428571428571,29.0,1.8571428571428572,33.64,-116.6,5.00001
1001,5.8625,25.0,6.281853281853282,1.0810810810810811,1405.0,3.1853281853281854,34.2,-118.86,2.686
1002,5.2998,5.0,5.2952755905511815,1.0479846449136276,5964.0,3.11460258780037,34.1,-118.06,2.32
1003,2.2208,17.0,4.860127157129882,1.1397379912663756,3148.0,2.8390461997019374,32.79,-116.91,1.182
1004,4.119,16.0,5.742957746478873,1.06056338028169,750.0,2.7746478873239435,34.04,-117.21,1.352
1005,3.1667,17.0,3.96684350132626,1.0490716180371351,3445.0,2.2360703812316713,33.87,-118.17,1.89
1006,2.0147,35.0,3.221476510067114,1.0106100795755968,2870.0,4.157223796033994,33.97,-118.28,1.042
1007,3.4886,14.0,6.663822525597269,1.5524256651017214,1328.0,2.6075085324232083,40.57,-121.42,0.963
1008,1.7548,30.0,2.848987108655617,1.0727969348659003,1064.0,3.304295942720764,34.09,-118.31,2.559
1009,3.7303,14.0,4.866817155756208,1.1309352517985611,4907.0,2.468636599274235,33.68,-117.99,2.105
1010,3.4038,17.0,3.96701030927835,1.0093457943925233,1105.0,2.8556701030927836,33.89,-117.83,1.981
1011,5.4338,9.0,6.426966292134831,1.1348314606741574,826.0,3.5168539325842696,37.55,-122.3,3.343
1012,8.2961,31.0,7.1722846441947565,1.0374531835205991,956.0,2.7116104868913857,34.07,-118.43,5.00001
1013,3.3295,14.0,5.5528455284552845,1.0785907859078592,1071.0,2.902439024390244,37.65,-120.97,1.19
1014,4.3897,24.0,5.474777448071217,1.0565167243367934,2821.0,2.7157190635451505,37.41,-121.9,2.181
1015,2.6048,27.0,3.639751552795031,1.0062111801242235,2677.0,2.8322981366459627,33.93,-118.07,1.875
1016,15.0001,39.0,8.89763779527559,0.952755905511811,761.0,2.809867629362214,34.05,-118.49,5.00001
1017,2.7051,39.0,3.892514395393474,1.034548944337812,2252.0,4.331950207468879,34.18,-119.16,1.74
1018,2.2024,17.0,3.722298221614228,1.0820793433652531,1567.0,2.143638850889193,34.04,-118.29,1.254
1019,5.8426,12.0,5.129985228951256,1.0205761316872428,3563.0,2.151012891344383,37.29,-121.97,3.475
1020,1.5833,32.0,4.146449704142012,1.1329305135951662,1349.0,3.5740181268882174,35.37,-118.96,0.546
1021,4.1563,23.0,5.456445993031359,1.0662020905923344,2389.0,3.0935162094763093,37.99,-121.83,1.423
1022,5.93,16.0,7.209821428571429,1.0267857142857142,1663.0,3.1517857142857144,37.8,-121.97,2.333
1023,2.6178,28.0,3.4807121661721068,1.0577617328519855,868.0,2.07942238267148,34.07,-118.28,2.403
1024,1.4464,38.0,4.141129032258065,1.0403225806451613,824.0,3.3225806451612905,39.51,-121.55,0.488
1025,2.2222,35.0,3.5789473684210527,1.0701754385964912,1558.0,3.7850877192982457,34.08,-118.2,1.502
1026,3.8056,12.0,5.869109947643979,1.0578778135048232,2586.0,2.2453567937438903,32.81,-116.94,1.229
1027,2.9821,43.0,5.674285714285714,1.0607142857142855,937.0,3.8285714285714287,33.96,-118.26,0.997
1028,4.95,29.0,5.738505747126437,1.0229885057471264,772.0,2.218390804597701,34.19,-118.55,2.429
1029,11.2866,31.0,8.093959731543624,1.0530973451327434,972.0,2.697345132743363,37.26,-122.02,5.00001
1030,6.2957,3.0,7.027707808564232,1.043343653250774,1806.0,2.717201166180758,37.74,-121.94,2.75
1031,3.5022,13.0,3.991812865497076,1.1996027805362464,4479.0,1.6215195847097688,34.04,-118.45,2.434
1032,3.0391,16.0,5.534328358208955,1.0955223880597016,868.0,3.855223880597015,38.0,-121.35,0.858
1033,2.4282,18.0,4.8405275779376495,1.1870503597122302,2654.0,3.26378896882494,37.34,-121.86,1.505
1034,6.0672,17.0,5.744648318042813,1.048165137614679,1687.0,3.2375886524822697,33.89,-117.8,2.643
1035,2.5391,27.0,4.672972972972973,1.1247637051039698,1549.0,2.52027027027027,32.75,-117.11,0.947
1036,1.8382,21.0,4.751334044823906,1.0549199084668193,3062.0,4.437125748502994,36.78,-119.79,0.462
1037,3.256,38.0,5.10945945945946,1.022972972972973,1533.0,2.9472972972972973,34.19,-118.48,1.796
1038,2.4943,16.0,5.624539877300614,1.0986577181208037,912.0,2.4368098159509204,38.13,-121.28,0.821
1039,5.5654,27.0,5.356037151702786,1.0495356037151702,1437.0,2.328173374613003,33.84,-118.39,3.585
1040,4.7188,34.0,5.133858267716535,0.9945750452079566,761.0,4.151079136690647,33.94,-117.95,1.734
1041,2.7273,24.0,3.998330550918197,1.0,2459.0,3.354679802955663,33.93,-118.31,1.136
1042,2.0221,22.0,5.7823529411764705,1.088235294117647,1544.0,2.708235294117647,37.65,-120.96,0.898
1043,1.5473,34.0,4.844236760124611,1.0124610591900312,1190.0,2.9528535980148884,36.78,-119.79,0.583
1044,6.5615,22.0,5.625766871165644,1.083629893238434,1227.0,3.606583072100314,37.41,-121.86,2.989
1045,1.6318,22.0,4.193979933110368,1.112876254180602,3281.0,2.693979933110368,36.09,-119.98,0.519
1046,2.9531,42.0,4.402777777777778,1.046875,1411.0,4.557291666666667,33.89,-118.17,1.121
